00:00:00:000:0,next_field,[33,,33,,33]
365:00:00:000:0,next_field,[33,,33,,33]
15695:00:00:000:0,next_field,[49,,2,,49]
15695:00:00:000:0,amb,0.90000
15695:00:00:000:0,usd,1.00000
15695:00:00:000:0,sat,0.98000
16060:00:00:000:0,next_field,[49,,2,,49]
16060:00:00:000:0,amb,0.90000
16060:00:00:000:0,usd,1.00000
16060:00:00:000:0,sat,0.98000
16425:00:00:000:0,next_field,[49,,2,,49]
16425:00:00:000:0,amb,0.90000
16425:00:00:000:0,usd,1.00000
16425:00:00:000:0,sat,0.98000
16790:00:00:000:0,next_field,[49,,2,,49]
16790:00:00:000:0,amb,0.90000
16790:00:00:000:0,usd,1.00000
16790:00:00:000:0,sat,0.98000
17155:00:00:000:0,next_field,[49,,2,,49]
17155:00:00:000:0,amb,0.90000
17155:00:00:000:0,usd,1.00000
17155:00:00:000:0,sat,0.98000
17520:00:00:000:0,next_field,[49,,2,,49]
17520:00:00:000:0,amb,0.90000
17520:00:00:000:0,usd,1.00000
17520:00:00:000:0,sat,0.98000
17885:00:00:000:0,next_field,[49,,2,,49]
17885:00:00:000:0,amb,0.90000
17885:00:00:000:0,usd,1.00000
17885:00:00:000:0,sat,0.98000
18250:00:00:000:0,next_field,[49,,2,,49]
18250:00:00:000:0,amb,0.90000
18250:00:00:000:0,usd,1.00000
18250:00:00:000:0,sat,0.98000
