00:00:00:000:0,next_field,[33,,33,,33]
365:00:00:000:0,next_field,[33,,33,,33]
15695:00:00:000:0,next_field,[97,,1,,2]
15695:00:00:000:0,amb,1.00000
15695:00:00:000:0,usd,1.00000
15695:00:00:000:0,sat,1.00000
16060:00:00:000:0,next_field,[97,,1,,2]
16060:00:00:000:0,amb,1.00000
16060:00:00:000:0,usd,1.00000
16060:00:00:000:0,sat,1.00000
16425:00:00:000:0,next_field,[97,,1,,2]
16425:00:00:000:0,amb,1.00000
16425:00:00:000:0,usd,1.00000
16425:00:00:000:0,sat,1.00000
16790:00:00:000:0,next_field,[97,,1,,2]
16790:00:00:000:0,amb,1.00000
16790:00:00:000:0,usd,1.00000
16790:00:00:000:0,sat,1.00000
17155:00:00:000:0,next_field,[97,,1,,2]
17155:00:00:000:0,amb,1.00000
17155:00:00:000:0,usd,1.00000
17155:00:00:000:0,sat,1.00000
17520:00:00:000:0,next_field,[97,,1,,2]
17520:00:00:000:0,amb,1.00000
17520:00:00:000:0,usd,1.00000
17520:00:00:000:0,sat,1.00000
17885:00:00:000:0,next_field,[97,,1,,2]
17885:00:00:000:0,amb,1.00000
17885:00:00:000:0,usd,1.00000
17885:00:00:000:0,sat,1.00000
18250:00:00:000:0,next_field,[97,,1,,2]
18250:00:00:000:0,amb,1.00000
18250:00:00:000:0,usd,1.00000
18250:00:00:000:0,sat,1.00000
